iso_code,ano,total_ghg,total_ghg_excluding_lucf
MLT,2015,1.893,1.832
MLT,2016,1.571,1.516
MLT,2017,1.734,1.683
MLT,2018,1.737,1.686
MLT,2019,1.831,1.794
MLT,2020,1.776,1.74
MLT,2021,1.785,1.751
MLT,2022,1.948,1.916
MLT,2023,1.996,1.964
MRT,1850,1.811,0.081
MRT,1851,1.815,0.081
MRT,1852,1.817,0.081
MRT,1853,1.819,0.081
MRT,1854,1.821,0.081
MRT,1855,1.823,0.081
MRT,1856,1.825,0.081
MRT,1857,1.826,0.081
MRT,1858,1.827,0.081
MRT,1859,1.828,0.081
MRT,1860,1.828,0.082
MRT,1861,1.83,0.082
MRT,1862,1.832,0.082
MRT,1863,1.851,0.099
MRT,1864,1.853,0.099
MRT,1865,1.855,0.1
MRT,1866,1.856,0.1
MRT,1867,1.858,0.1
MRT,1868,1.861,0.1
MRT,1869,1.863,0.101
MRT,1870,1.866,0.101
MRT,1871,1.87,0.101
MRT,1872,1.878,0.101
MRT,1873,1.888,0.102
MRT,1874,1.9,0.102
MRT,1875,1.914,0.102
MRT,1876,1.927,0.103
MRT,1877,1.94,0.103
MRT,1878,1.952,0.103
MRT,1879,1.961,0.104
MRT,1880,1.97,0.104
MRT,1881,1.975,0.104
MRT,1882,1.98,0.104
MRT,1883,1.984,0.105
MRT,1884,1.989,0.105
MRT,1885,1.993,0.105
MRT,1886,1.997,0.105
MRT,1887,2.001,0.106
MRT,1888,2.005,0.106
MRT,1889,2.01,0.106
MRT,1890,2.025,0.106
MRT,1891,2.029,0.107
MRT,1892,2.033,0.107
MRT,1893,2.038,0.107
MRT,1894,2.045,0.107
MRT,1895,2.051,0.108
MRT,1896,2.055,0.108
MRT,1897,2.061,0.108
MRT,1898,2.071,0.109
MRT,1899,2.087,0.109
MRT,1900,2.108,0.109
MRT,1901,2.113,0.109
MRT,1902,2.118,0.109
MRT,1903,2.127,0.109
MRT,1904,2.139,0.109
MRT,1905,2.153,0.11
MRT,1906,2.167,0.11
MRT,1907,2.183,0.11
MRT,1908,2.198,0.11
MRT,1909,2.214,0.11
MRT,1910,2.232,0.11
MRT,1911,2.265,0.11
MRT,1912,2.3,0.112
MRT,1913,2.337,0.113
MRT,1914,2.375,0.114
MRT,1915,2.417,0.115
MRT,1916,2.461,0.117
MRT,1917,2.505,0.118
MRT,1918,2.547,0.119
MRT,1919,2.586,0.12
MRT,1920,2.638,0.122
MRT,1921,2.68,0.123
MRT,1922,2.718,0.125
MRT,1923,2.754,0.126
MRT,1924,2.791,0.128
MRT,1925,2.827,0.129
MRT,1926,2.863,0.131
MRT,1927,2.896,0.133
MRT,1928,2.925,0.134
MRT,1929,2.948,0.136
MRT,1930,2.982,0.138
MRT,1931,2.98,0.14
MRT,1932,2.957,0.143
MRT,1933,2.927,0.145
MRT,1934,2.9,0.147
MRT,1935,2.867,0.149
MRT,1936,2.887,0.152
MRT,1937,2.912,0.152
MRT,1938,2.939,0.154
MRT,1939,2.972,0.155
MRT,1940,3.092,0.156
MRT,1941,3.128,0.16
MRT,1942,3.184,0.162
MRT,1943,3.292,0.165
MRT,1944,3.489,0.17
MRT,1945,3.718,0.176
MRT,1946,3.982,0.18
MRT,1947,4.199,0.185
MRT,1948,4.422,0.189
MRT,1949,4.552,0.194
MRT,1950,4.565,0.199
MRT,1951,4.59,0.202
MRT,1952,4.494,0.207
MRT,1953,4.353,0.212
MRT,1954,4.242,0.216
MRT,1955,4.092,0.221
MRT,1956,4.055,0.226
MRT,1957,3.991,0.232
MRT,1958,3.98,0.237
MRT,1959,4.202,0.275
MRT,1960,4.481,0.284
MRT,1961,3.866,0.3
MRT,1962,4.209,0.32
MRT,1963,4.514,0.351
MRT,1964,4.821,0.386
MRT,1965,5.151,0.435
MRT,1966,5.429,0.459
MRT,1967,5.781,0.483
MRT,1968,6.315,0.525
MRT,1969,5.504,0.57
MRT,1970,5.413,0.749
MRT,1971,5.32,0.729
MRT,1972,4.852,0.787
MRT,1973,4.585,0.821
MRT,1974,3.913,0.843
MRT,1975,4.216,0.888
MRT,1976,4.487,0.908
MRT,1977,4.709,0.964
MRT,1978,4.977,1.005
MRT,1979,5.575,1.041
MRT,1980,6.254,1.082
MRT,1981,7.021,1.101
MRT,1982,7.798,1.372
MRT,1983,7.429,1.443
MRT,1984,7.472,1.402
MRT,1985,7.788,1.206
MRT,1986,7.815,0.937
MRT,1987,11.032,3.833
MRT,1988,11.381,3.804
MRT,1989,11.402,3.448
MRT,1990,9.954,1.578
MRT,1991,10.131,1.62
MRT,1992,10.12,1.708
MRT,1993,10.403,1.747
MRT,1994,9.842,1.799
MRT,1995,9.682,1.89
MRT,1996,10.043,1.954
MRT,1997,10.178,1.983
MRT,1998,10.521,2.006
MRT,1999,11.088,2.113
MRT,2000,11.612,2.104
MRT,2001,11.693,2.197
MRT,2002,11.481,2.3
MRT,2003,11.641,2.379
MRT,2004,11.635,2.531
MRT,2005,11.846,2.632
MRT,2006,12.544,3.056
MRT,2007,12.713,3.187
MRT,2008,12.342,3.274
MRT,2009,12.803,3.487
MRT,2010,13.09,3.6
MRT,2011,13.394,3.774
MRT,2012,13.703,4.043
MRT,2013,13.617,3.808
MRT,2014,14.351,4.247
MRT,2015,15.054,4.736
MRT,2016,14.938,4.407
MRT,2017,16.499,5.389
MRT,2018,17.195,6.312
MRT,2019,17.124,6.554
MRT,2020,17.283,6.769
MRT,2021,17.448,6.554
MRT,2022,17.633,6.666
MRT,2023,17.652,6.568
MUS,1850,0.083,0.055
MUS,1851,0.091,0.06
MUS,1852,0.093,0.064
MUS,1853,0.097,0.067
MUS,1854,0.096,0.069
MUS,1855,0.105,0.072
MUS,1856,0.104,0.074
MUS,1857,0.103,0.077
MUS,1858,0.118,0.082
MUS,1859,0.121,0.089
MUS,1860,0.126,0.092
MUS,1861,0.127,0.094
MUS,1862,0.123,0.095
MUS,1863,0.127,0.095
MUS,1864,0.128,0.096
MUS,1865,0.124,0.098
MUS,1866,0.127,0.099
MUS,1867,0.119,0.095
MUS,1868,0.113,0.093
MUS,1869,0.125,0.093
MUS,1870,0.121,0.094
MUS,1871,0.115,0.093
MUS,1872,0.116,0.094
MUS,1873,0.129,0.095
MUS,1874,0.131,0.096
MUS,1875,0.127,0.097
MUS,1876,0.137,0.098
MUS,1877,0.117,0.098
MUS,1878,0.137,0.099
MUS,1879,0.129,0.1
MUS,1880,0.13,0.1
MUS,1881,0.137,0.1
MUS,1882,0.128,0.1
MUS,1883,0.124,0.1
MUS,1884,0.132,0.1
MUS,1885,0.132,0.1
MUS,1886,0.131,0.1
MUS,1887,0.133,0.099
MUS,1888,0.139,0.099
MUS,1889,0.136,0.099
MUS,1890,0.128,0.099
MUS,1891,0.129,0.099
MUS,1892,0.134,0.099
MUS,1893,0.134,0.098
MUS,1894,0.137,0.098
MUS,1895,0.123,0.098
MUS,1896,0.12,0.098
MUS,1897,0.141,0.097
MUS,1898,0.132,0.097
MUS,1899,0.128,0.097
MUS,1900,0.136,0.096
MUS,1901,0.133,0.097
MUS,1902,0.132,0.097
MUS,1903,0.128,0.097
MUS,1904,0.132,0.097
MUS,1905,0.129,0.097
MUS,1906,0.139,0.097
MUS,1907,0.124,0.096
MUS,1908,0.126,0.096
MUS,1909,0.136,0.096
MUS,1910,0.132,0.096
MUS,1911,0.135,0.097
MUS,1912,0.131,0.097
MUS,1913,0.129,0.097
MUS,1914,0.129,0.097
MUS,1915,0.13,0.097
MUS,1916,0.148,0.098
MUS,1917,0.128,0.098
MUS,1918,0.131,0.098
MUS,1919,0.137,0.097
MUS,1920,0.143,0.098
MUS,1921,0.143,0.099
MUS,1922,0.145,0.099
MUS,1923,0.146,0.1
MUS,1924,0.154,0.1
MUS,1925,0.144,0.101
MUS,1926,0.144,0.101
MUS,1927,0.149,0.102
MUS,1928,0.152,0.102
MUS,1929,0.15,0.103
MUS,1930,0.154,0.103
MUS,1931,0.136,0.104
MUS,1932,0.13,0.104
MUS,1933,0.133,0.105
MUS,1934,0.128,0.106
MUS,1935,0.13,0.107
MUS,1936,0.121,0.107
MUS,1937,0.124,0.108
MUS,1938,0.113,0.109
MUS,1939,0.121,0.11
MUS,1940,0.118,0.111
MUS,1941,0.132,0.113
MUS,1942,0.139,0.115
MUS,1943,0.158,0.117
MUS,1944,0.171,0.119
MUS,1945,0.197,0.126
MUS,1946,0.218,0.133
MUS,1947,0.237,0.14
MUS,1948,0.262,0.148
MUS,1949,0.281,0.157
MUS,1950,0.527,0.367
MUS,1951,0.451,0.315
MUS,1952,0.502,0.361
MUS,1953,0.518,0.384
MUS,1954,0.528,0.397
MUS,1955,0.479,0.352
MUS,1956,0.58,0.458
MUS,1957,0.591,0.472
MUS,1958,0.595,0.476
MUS,1959,0.622,0.506
MUS,1960,0.591,0.478
MUS,1961,0.614,0.502
MUS,1962,0.723,0.586
MUS,1963,0.691,0.56
MUS,1964,0.809,0.678
MUS,1965,0.821,0.693
MUS,1966,0.821,0.681
MUS,1967,1.055,0.922
MUS,1968,1.201,1.078
MUS,1969,1.16,1.027
MUS,1970,1.063,0.926
MUS,1971,1.0,0.866
MUS,1972,1.331,1.171
MUS,1973,1.301,1.169
MUS,1974,1.314,1.192
MUS,1975,1.213,1.086
MUS,1976,1.263,1.134
MUS,1977,1.286,1.161
MUS,1978,1.266,1.156
MUS,1979,1.417,1.191
MUS,1980,1.309,1.111
MUS,1981,1.195,1.074
MUS,1982,1.165,1.042
MUS,1983,1.277,1.139
MUS,1984,1.309,1.172
MUS,1985,1.399,1.26
MUS,1986,1.509,1.366
MUS,1987,1.661,1.507
MUS,1988,1.587,1.438
MUS,1989,1.836,1.644
MUS,1990,2.254,2.097
MUS,1991,2.306,2.159
MUS,1992,2.518,2.355
MUS,1993,2.572,2.426
MUS,1994,2.432,2.276
MUS,1995,2.687,2.496
MUS,1996,2.809,2.623
MUS,1997,2.839,2.682
MUS,1998,3.012,2.862
MUS,1999,3.272,3.101
MUS,2000,3.703,3.383
MUS,2001,3.748,3.567
MUS,2002,3.741,3.584
MUS,2003,3.926,3.771
MUS,2004,4.209,3.811
MUS,2005,4.202,4.017
MUS,2006,4.518,4.357
MUS,2007,4.562,4.415
MUS,2008,4.635,4.502
MUS,2009,4.615,4.448
MUS,2010,4.78,4.661
MUS,2011,4.795,4.669
MUS,2012,4.862,4.718
MUS,2013,5.429,4.818
MUS,2014,5.298,4.965
MUS,2015,5.235,4.974
MUS,2016,5.332,5.115
MUS,2017,5.493,5.304
MUS,2018,5.403,5.229
MUS,2019,5.437,5.298
MUS,2020,4.72,4.567
MUS,2021,4.883,4.74
MUS,2022,4.846,4.703
MUS,2023,5.047,4.909
MEX,1850,24.054,2.025
MEX,1851,23.928,2.045
MEX,1852,24.201,2.066
MEX,1853,24.293,2.087
MEX,1854,24.274,2.108
MEX,1855,24.786,2.125
MEX,1856,24.669,2.159
MEX,1857,24.987,2.184
MEX,1858,25.028,2.211
MEX,1859,25.092,2.223
MEX,1860,25.085,2.239
MEX,1861,25.735,2.263
MEX,1862,25.833,2.301
MEX,1863,26.126,2.337
MEX,1864,26.477,2.336
MEX,1865,27.079,2.365
MEX,1866,27.095,2.394
MEX,1867,27.653,2.389
MEX,1868,27.922,2.4
MEX,1869,28.337,2.422
MEX,1870,28.708,2.459
MEX,1871,28.748,2.486
MEX,1872,29.041,2.525
MEX,1873,29.841,2.561
MEX,1874,29.943,2.591
MEX,1875,30.398,2.624
MEX,1876,30.51,2.655
MEX,1877,31.236,2.693
MEX,1878,31.143,2.738
MEX,1879,31.792,2.785
MEX,1880,42.172,2.82
MEX,1881,48.027,2.831
MEX,1882,51.269,2.894
MEX,1883,53.177,2.94
MEX,1884,56.08,2.969
MEX,1885,56.79,3.003
MEX,1886,58.757,3.07
MEX,1887,61.609,3.196
MEX,1888,61.298,3.297
MEX,1889,64.225,3.405
MEX,1890,72.433,3.611
MEX,1891,78.59,4.394
MEX,1892,80.901,4.967
MEX,1893,84.512,4.805
MEX,1894,85.129,4.989
MEX,1895,88.364,4.98
MEX,1896,88.95,5.182
MEX,1897,90.457,5.913
MEX,1898,90.918,6.277
MEX,1899,94.584,6.972
MEX,1900,87.12,7.308
MEX,1901,84.69,8.102
MEX,1902,83.84,8.537
MEX,1903,86.384,9.419
MEX,1904,85.608,9.887
MEX,1905,85.519,10.311
MEX,1906,87.074,10.695
MEX,1907,86.187,11.505
MEX,1908,88.796,11.817
MEX,1909,88.721,11.901
MEX,1910,78.246,12.205
MEX,1911,76.382,16.84
MEX,1912,72.002,16.554
MEX,1913,72.571,19.273
MEX,1914,69.72,17.752
MEX,1915,70.43,21.603
MEX,1916,71.446,24.298
MEX,1917,79.699,33.51
MEX,1918,83.248,38.631
MEX,1919,92.418,48.685
MEX,1920,136.717,84.103
MEX,1921,154.949,98.017
MEX,1922,151.735,93.329
MEX,1923,141.124,80.407
MEX,1924,137.518,76.182
MEX,1925,128.022,64.986
MEX,1926,117.051,52.743
MEX,1927,105.948,40.558
MEX,1928,98.983,32.32
MEX,1929,98.829,30.522
MEX,1930,97.666,28.996
MEX,1931,95.977,25.309
MEX,1932,96.535,24.81
MEX,1933,99.671,26.292
MEX,1934,101.712,27.955
MEX,1935,106.332,30.877
MEX,1936,108.097,31.626
MEX,1937,112.316,34.712
MEX,1938,112.451,34.203
MEX,1939,112.186,32.681
MEX,1940,136.087,33.422
MEX,1941,147.79,32.819
MEX,1942,151.234,28.702
MEX,1943,158.498,29.017
MEX,1944,163.8,30.545
MEX,1945,170.603,33.873
MEX,1946,177.53,37.631
MEX,1947,188.622,42.369
MEX,1948,193.136,44.064
MEX,1949,188.47,42.573
MEX,1950,183.84,44.355
MEX,1951,187.747,49.714
MEX,1952,190.529,52.837
MEX,1953,191.738,52.749
MEX,1954,197.688,52.753
MEX,1955,200.464,57.039
MEX,1956,203.736,60.483
MEX,1957,211.471,69.0
MEX,1958,221.463,74.803
MEX,1959,225.468,80.08
MEX,1960,226.682,86.089
MEX,1961,203.465,89.386
MEX,1962,191.69,88.713
MEX,1963,190.939,92.093
MEX,1964,197.266,101.35
MEX,1965,197.811,103.393
MEX,1966,204.459,110.349
MEX,1967,214.607,121.235
MEX,1968,218.618,126.362
MEX,1969,214.372,136.22
MEX,1970,232.952,148.863
MEX,1971,248.302,163.712
MEX,1972,260.992,171.516
MEX,1973,271.383,185.41
MEX,1974,286.863,198.426
MEX,1975,302.923,209.956
MEX,1976,331.534,231.139
MEX,1977,345.88,242.471
MEX,1978,374.006,276.375
MEX,1979,409.032,298.317
MEX,1980,450.027,331.445
MEX,1981,474.828,351.411
MEX,1982,543.256,375.798
MEX,1983,490.931,350.088
MEX,1984,490.268,350.36
MEX,1985,504.61,361.968
MEX,1986,572.324,367.389
MEX,1987,573.908,382.314
MEX,1988,606.013,383.141
MEX,1989,651.259,401.791
MEX,1990,652.324,398.229
MEX,1991,618.023,413.54
MEX,1992,601.656,419.072
MEX,1993,607.033,430.601
MEX,1994,630.924,452.209
MEX,1995,616.124,444.46
MEX,1996,623.593,461.314
MEX,1997,663.638,495.344
MEX,1998,690.308,519.11
MEX,1999,686.937,525.274
MEX,2000,700.851,534.396
MEX,2001,706.851,551.626
MEX,2002,707.887,556.476
MEX,2003,737.304,589.401
MEX,2004,733.888,594.382
MEX,2005,760.861,623.957
MEX,2006,779.744,641.395
MEX,2007,773.291,645.404
MEX,2008,774.599,651.296
MEX,2009,760.482,641.568
MEX,2010,757.928,637.062
MEX,2011,787.249,666.772
MEX,2012,803.87,684.732
MEX,2013,798.163,679.546
MEX,2014,785.218,666.475
MEX,2015,774.545,660.924
MEX,2016,750.356,659.829
MEX,2017,738.97,643.888
MEX,2018,737.084,648.159
MEX,2019,779.878,648.333
MEX,2020,728.287,613.923
MEX,2021,737.827,635.629
MEX,2022,757.483,658.025
MEX,2023,777.871,678.26
FSM,1850,0.056,0.001
FSM,1851,0.057,0.001
FSM,1852,0.057,0.001
FSM,1853,0.058,0.001
FSM,1854,0.058,0.001
FSM,1855,0.059,0.001
FSM,1856,0.059,0.001
FSM,1857,0.06,0.001
FSM,1858,0.06,0.001
FSM,1859,0.061,0.001
FSM,1860,0.061,0.001
FSM,1861,0.062,0.001
FSM,1862,0.062,0.001
FSM,1863,0.063,0.001
FSM,1864,0.063,0.001
FSM,1865,0.063,0.001
FSM,1866,0.064,0.001
FSM,1867,0.064,0.001
FSM,1868,0.064,0.001
FSM,1869,0.065,0.001
FSM,1870,0.065,0.001
FSM,1871,0.065,0.001
FSM,1872,0.066,0.001
FSM,1873,0.066,0.001
FSM,1874,0.066,0.001
FSM,1875,0.066,0.001
FSM,1876,0.067,0.001
FSM,1877,0.067,0.001
FSM,1878,0.067,0.001
FSM,1879,0.067,0.001
FSM,1880,0.067,0.001
FSM,1881,0.067,0.001
FSM,1882,0.067,0.001
FSM,1883,0.067,0.001
FSM,1884,0.067,0.001
FSM,1885,0.067,0.001
FSM,1886,0.068,0.001
FSM,1887,0.068,0.001
FSM,1888,0.068,0.001
FSM,1889,0.068,0.001
FSM,1890,0.068,0.001
FSM,1891,0.067,0.001
FSM,1892,0.067,0.001
FSM,1893,0.067,0.001
FSM,1894,0.067,0.001
FSM,1895,0.067,0.001
FSM,1896,0.067,0.001
FSM,1897,0.067,0.001
FSM,1898,0.067,0.001
FSM,1899,0.067,0.001
FSM,1900,0.066,0.001
FSM,1901,0.066,0.001
FSM,1902,0.066,0.001
FSM,1903,0.066,0.001
FSM,1904,0.066,0.001
FSM,1905,0.065,0.001
FSM,1906,0.065,0.001
FSM,1907,0.065,0.001
FSM,1908,0.065,0.001
FSM,1909,0.064,0.001
FSM,1910,0.064,0.001
FSM,1911,0.064,0.001
FSM,1912,0.063,0.001
FSM,1913,0.063,0.001
FSM,1914,0.063,0.001
FSM,1915,0.063,0.001
FSM,1916,0.062,0.001
FSM,1917,0.062,0.001
FSM,1918,0.061,0.001
FSM,1919,0.061,0.001
FSM,1920,0.061,0.001
FSM,1921,0.06,0.001
FSM,1922,0.06,0.001
FSM,1923,0.059,0.001
FSM,1924,0.059,0.001
FSM,1925,0.058,0.001
FSM,1926,0.058,0.001
FSM,1927,0.057,0.001
FSM,1928,0.057,0.001
FSM,1929,0.056,0.001
FSM,1930,0.056,0.001
FSM,1931,0.055,0.001
FSM,1932,0.055,0.001
FSM,1933,0.054,0.001
FSM,1934,0.053,0.001
FSM,1935,0.055,0.001
FSM,1936,0.054,0.001
FSM,1937,0.053,0.001
FSM,1938,0.052,0.001
FSM,1939,0.05,0.001
FSM,1940,0.049,0.001
FSM,1941,0.047,0.001
FSM,1942,0.045,0.001
FSM,1943,0.042,0.001
FSM,1944,0.039,0.001
FSM,1945,0.036,0.001
FSM,1946,0.033,0.001
FSM,1947,0.029,0.001
FSM,1948,0.025,0.001
FSM,1949,0.021,0.001
FSM,1950,0.016,0.001
FSM,1951,0.012,0.001
FSM,1952,0.007,0.002
FSM,1953,0.002,0.002
FSM,1954,-0.003,0.002
FSM,1955,-0.008,0.002
FSM,1956,-0.012,0.002
FSM,1957,-0.018,0.002
FSM,1958,-0.022,0.002
FSM,1959,-0.027,0.002
FSM,1960,-0.031,0.002
FSM,1961,-0.035,0.002
FSM,1962,-0.039,0.002
FSM,1963,-0.043,0.002
FSM,1964,-0.048,0.002
FSM,1965,-0.051,0.002
FSM,1966,-0.055,0.002
FSM,1967,-0.058,0.002
FSM,1968,-0.061,0.002
FSM,1969,-0.065,0.002
FSM,1970,-0.068,0.003
FSM,1971,-0.07,0.003
FSM,1972,-0.073,0.003
FSM,1973,-0.076,0.003
FSM,1974,-0.078,0.003
FSM,1975,-0.08,0.003
FSM,1976,-0.081,0.003
FSM,1977,-0.084,0.003
FSM,1978,-0.085,0.003
FSM,1979,-0.086,0.003
FSM,1980,-0.087,0.003
FSM,1981,-0.087,0.003
FSM,1982,-0.087,0.003
FSM,1983,-0.087,0.003
FSM,1984,-0.086,0.003
FSM,1985,-0.084,0.004
FSM,1986,-0.082,0.004
FSM,1987,-0.079,0.004
FSM,1988,-0.075,0.004
FSM,1989,-0.07,0.004
FSM,1990,-0.065,0.004
FSM,1991,-0.061,0.004
FSM,1992,0.079,0.14
FSM,1993,0.09,0.147
FSM,1994,0.103,0.158
FSM,1995,0.185,0.184
FSM,1996,0.192,0.188
FSM,1997,0.205,0.199
FSM,1998,0.214,0.206
FSM,1999,0.205,0.195
FSM,2000,0.195,0.184
FSM,2001,0.182,0.169
FSM,2002,0.168,0.155
FSM,2003,0.18,0.166
FSM,2004,0.163,0.147
FSM,2005,0.137,0.122
FSM,2006,0.134,0.118
FSM,2007,0.153,0.136
FSM,2008,0.13,0.114
FSM,2009,0.168,0.151
FSM,2010,0.123,0.107
FSM,2011,0.136,0.122
FSM,2012,0.137,0.129
FSM,2013,0.149,0.14
FSM,2014,0.149,0.14
FSM,2015,0.157,0.147
FSM,2016,0.158,0.147
FSM,2017,0.157,0.147
FSM,2018,0.158,0.147
FSM,2019,0.163,0.151
FSM,2020,0.164,0.151
FSM,2021,0.163,0.147
FSM,2022,0.167,0.151
FSM,2023,0.172,0.154
MDA,1850,4.019,0.263
MDA,1851,3.929,0.263
MDA,1852,3.883,0.265
MDA,1853,3.828,0.266
MDA,1854,3.78,0.267
MDA,1855,3.738,0.272
MDA,1856,3.702,0.27
MDA,1857,3.66,0.271
MDA,1858,3.632,0.277
MDA,1859,3.608,0.28
MDA,1860,3.589,0.285
MDA,1861,3.579,0.29
MDA,1862,3.562,0.292
MDA,1863,3.545,0.296
MDA,1864,3.535,0.301
MDA,1865,3.528,0.303
MDA,1866,3.538,0.324
MDA,1867,3.522,0.33
MDA,1868,3.501,0.327
MDA,1869,3.497,0.338
MDA,1870,3.523,0.343
MDA,1871,3.554,0.359
MDA,1872,3.58,0.366
MDA,1873,3.586,0.368
MDA,1874,3.61,0.384
MDA,1875,3.633,0.399
MDA,1876,3.672,0.423
MDA,1877,3.682,0.43
MDA,1878,3.724,0.464
MDA,1879,3.746,0.473
MDA,1880,3.786,0.501
MDA,1881,3.81,0.514
MDA,1882,3.828,0.528
MDA,1883,3.856,0.555
MDA,1884,3.869,0.564
MDA,1885,3.902,0.586
MDA,1886,3.914,0.593
MDA,1887,3.922,0.607
MDA,1888,3.931,0.619
MDA,1889,3.948,0.639
MDA,1890,4.029,0.675
MDA,1891,4.087,0.705
MDA,1892,4.141,0.732
MDA,1893,4.214,0.797
MDA,1894,4.238,0.813
MDA,1895,4.312,0.88
MDA,1896,4.344,0.898
MDA,1897,4.423,0.979
MDA,1898,4.504,1.048
MDA,1899,4.61,1.149
MDA,1900,4.751,1.246
MDA,1901,4.804,1.271
MDA,1902,4.802,1.249
MDA,1903,4.832,1.237
MDA,1904,4.928,1.327
MDA,1905,4.856,1.242
MDA,1906,4.984,1.352
MDA,1907,5.117,1.46
MDA,1908,5.148,1.474
MDA,1909,5.244,1.535
MDA,1910,5.114,1.524
MDA,1911,5.1,1.542
MDA,1912,5.226,1.661
MDA,1913,5.336,1.746
MDA,1914,5.312,1.698
MDA,1915,5.26,1.608
MDA,1916,5.37,1.666
MDA,1917,5.311,1.567
MDA,1918,4.716,0.937
MDA,1919,4.674,0.867
MDA,1920,4.679,0.839
MDA,1921,4.731,0.843
MDA,1922,4.806,0.898
MDA,1923,4.896,0.972
MDA,1924,5.032,1.096
MDA,1925,5.107,1.127
MDA,1926,5.349,1.37
MDA,1927,5.566,1.56
MDA,1928,5.689,1.666
MDA,1929,5.777,1.747
MDA,1930,6.212,2.17
MDA,1931,6.526,2.492
MDA,1932,6.758,2.733
MDA,1933,7.0,2.986
MDA,1934,7.499,3.494
MDA,1935,7.858,3.881
MDA,1936,8.309,4.368
MDA,1937,8.314,4.451
MDA,1938,8.467,4.666
MDA,1939,8.445,4.714
MDA,1940,9.221,5.543
MDA,1941,8.544,4.933
MDA,1942,6.452,2.921
MDA,1943,6.525,3.027
MDA,1944,7.613,4.147
MDA,1945,7.83,4.365
MDA,1946,8.313,4.845
MDA,1947,9.174,5.732
MDA,1948,9.524,6.072
MDA,1949,10.37,6.835
MDA,1950,11.512,7.564
MDA,1951,12.589,8.174
MDA,1952,13.711,8.732
MDA,1953,14.782,9.224
MDA,1954,16.242,10.046
MDA,1955,18.096,11.341
MDA,1956,19.718,12.404
MDA,1957,21.41,13.544
MDA,1958,22.761,14.443
MDA,1959,22.134,15.182
MDA,1960,22.385,15.812
MDA,1961,22.42,16.314
MDA,1962,23.293,17.116
MDA,1963,24.489,18.317
MDA,1964,25.279,19.448
MDA,1965,26.3,20.607
MDA,1966,27.441,21.743
MDA,1967,28.427,22.724
MDA,1968,28.834,23.365
MDA,1969,29.52,24.319
MDA,1970,30.588,25.578
MDA,1971,32.108,27.14
MDA,1972,33.564,28.546
MDA,1973,34.627,29.759
MDA,1974,35.749,30.907
MDA,1975,37.389,32.53
MDA,1976,38.55,33.77
MDA,1977,39.573,34.904
MDA,1978,40.846,36.083
MDA,1979,41.198,36.391
MDA,1980,42.737,37.796
MDA,1981,42.097,37.163
MDA,1982,42.801,37.85
MDA,1983,43.494,38.413
MDA,1984,43.94,38.788
MDA,1985,46.94,41.724
MDA,1986,45.893,40.754
MDA,1987,44.192,39.184
MDA,1988,45.404,40.766
MDA,1989,44.435,39.904
MDA,1990,43.095,38.189
MDA,1991,35.474,31.194
MDA,1992,26.031,22.508
MDA,1993,20.321,17.299
MDA,1994,17.197,13.818
MDA,1995,15.969,12.754
MDA,1996,16.021,12.981
MDA,1997,10.912,8.55
MDA,1998,9.319,7.625
MDA,1999,7.264,5.817
MDA,2000,5.936,4.688
MDA,2001,6.433,4.898
MDA,2002,6.617,5.211
MDA,2003,6.809,5.6
MDA,2004,6.872,5.806
MDA,2005,7.124,6.132
MDA,2006,7.136,6.24
MDA,2007,7.083,6.178
MDA,2008,7.019,6.413
MDA,2009,6.435,5.736
MDA,2010,6.947,6.245
MDA,2011,7.197,6.38
MDA,2012,5.727,6.206
MDA,2013,6.141,6.358
MDA,2014,6.228,6.239
MDA,2015,6.041,6.273
MDA,2016,6.276,6.431
MDA,2017,6.147,6.799
MDA,2018,6.638,7.021
MDA,2019,6.586,7.041
MDA,2020,6.555,6.857
MDA,2021,7.102,7.491
MDA,2022,6.892,7.421
MDA,2023,6.999,7.622
MNG,1850,18.589,0.213
MNG,1851,17.828,0.214
MNG,1852,17.968,0.214
MNG,1853,19.261,0.215
MNG,1854,20.117,0.215
MNG,1855,20.013,0.216
MNG,1856,19.247,0.216
MNG,1857,15.909,0.216
MNG,1858,19.887,0.217
MNG,1859,19.596,0.217
MNG,1860,18.311,0.218
MNG,1861,19.718,0.218
MNG,1862,21.881,0.219
MNG,1863,19.358,0.219
MNG,1864,20.639,0.22
MNG,1865,18.873,0.22
MNG,1866,19.636,0.221
MNG,1867,20.502,0.221
MNG,1868,20.022,0.221
MNG,1869,20.053,0.222
MNG,1870,20.315,0.222
MNG,1871,22.237,0.223
MNG,1872,22.072,0.224
MNG,1873,23.912,0.224
MNG,1874,22.46,0.225
MNG,1875,22.663,0.226
MNG,1876,23.021,0.226
MNG,1877,22.205,0.227
MNG,1878,22.734,0.228
MNG,1879,21.647,0.228
MNG,1880,26.331,0.229
MNG,1881,28.606,0.23
MNG,1882,30.457,0.231
MNG,1883,30.985,0.233
MNG,1884,30.013,0.234
MNG,1885,32.177,0.235
MNG,1886,32.411,0.236
MNG,1887,33.24,0.238
MNG,1888,34.155,0.239
MNG,1889,34.199,0.24
MNG,1890,34.773,0.241
MNG,1891,35.95,0.243
MNG,1892,36.229,0.244
MNG,1893,36.656,0.245
MNG,1894,36.356,0.247
MNG,1895,37.084,0.248
MNG,1896,37.51,0.25
MNG,1897,37.848,0.251
MNG,1898,37.457,0.252
